gender,area,qualification,income,marital_status,vintage,claim_amount,num_policies,policy,type_of_policy,cltv
1,0,2,2,0,1,8704,1,1,2,65964
1,1,1,2,0,2,3500,1,2,0,35520
0,0,1,2,0,8,0,2,2,1,98112
0,1,1,3,0,5,0,2,1,1,68400
0,1,2,0,0,7,4383,2,1,2,200004
0,1,2,2,0,5,2707,2,2,0,77088
0,1,1,2,1,0,6045,2,2,1,144240
0,1,1,2,1,3,4352,1,2,0,51816
1,1,2,2,0,6,0,1,1,2,42276
1,1,2,2,0,4,5528,1,2,2,33024
1,1,1,2,1,8,6111,2,2,2,61620
0,1,1,2,1,6,4158,1,2,2,35100
1,1,1,3,1,7,5686,2,2,1,162660
0,1,2,2,0,1,2881,2,2,0,54924
1,0,1,3,0,2,2390,1,1,2,57156
0,1,1,3,1,0,3544,2,0,1,505548
0,1,2,0,1,7,6736,1,0,0,46584
0,1,1,2,0,6,3732,2,0,2,73092
1,1,1,2,0,8,6480,1,2,0,54744
0,1,1,1,0,7,7662,2,2,2,119004
0,1,1,3,1,7,0,1,1,2,28956
0,1,1,1,0,4,5777,2,2,2,344484
0,1,1,1,1,6,3558,2,0,0,64308
1,1,2,1,1,0,5409,2,0,2,128640
1,1,0,1,1,6,6368,2,2,2,73176
0,1,1,2,0,6,11728,2,2,2,148176
1,1,1,2,1,7,4551,2,2,2,55476
0,1,2,3,0,7,6365,1,2,2,68376
0,1,1,1,1,3,5893,2,2,2,69036
1,1,2,2,1,6,0,1,1,2,45864
1,1,2,1,0,1,6788,2,2,1,212316
0,0,2,2,0,8,3222,2,1,2,63912
1,1,1,3,1,1,4050,2,2,1,98028
0,0,2,2,1,2,0,1,1,0,60288
1,0,1,3,1,2,4100,2,2,0,45780
1,1,1,3,0,5,0,2,0,2,179256
1,1,1,2,1,6,5663,2,2,2,63672
0,1,2,2,1,1,2137,2,2,2,116964
1,1,2,2,1,4,5253,2,2,2,95232
0,1,2,2,0,1,4201,1,1,0,65160
0,0,0,2,1,1,0,1,0,1,62832
0,0,1,2,1,2,0,2,2,1,63792
1,1,2,1,0,2,3729,1,2,0,31548
1,1,2,2,1,0,4168,2,2,2,497400
1,1,2,1,0,8,3651,2,1,0,109608
1,0,0,2,1,8,5121,1,1,0,74832
0,0,1,2,0,1,0,2,2,2,67080
1,1,1,2,0,8,11061,2,2,2,174504
0,1,2,3,1,5,2391,2,2,0,35820
0,1,1,2,1,2,3854,2,2,2,88272
0,1,1,2,1,6,2053,1,2,0,34776
0,1,1,2,1,4,0,2,0,0,63300
0,1,1,2,0,6,6802,1,1,2,35052
0,1,0,1,1,2,6702,2,1,0,103740
1,1,1,2,0,4,6636,2,1,2,66264
0,0,1,3,1,6,0,1,2,0,33024
1,0,1,2,1,3,2389,1,2,2,38496
1,1,2,3,1,4,4116,2,1,0,102312
0,0,2,3,0,1,0,1,2,1,32856
0,0,1,2,1,4,2651,1,1,1,63588
1,1,1,1,1,4,5417,1,1,1,54276
1,0,2,2,1,8,0,2,0,1,67128
0,1,2,2,1,0,4966,2,2,1,63876
1,1,2,1,0,2,0,1,0,1,59556
1,1,2,0,1,7,6238,2,0,0,283968
1,1,2,2,0,5,3427,2,1,2,56052
0,1,1,1,1,4,3457,1,0,2,63612
0,1,2,2,1,5,6637,2,2,2,66816
0,0,2,2,0,7,3644,1,1,2,42252
0,1,1,2,0,8,3865,2,1,2,66084
0,1,2,2,0,4,5256,1,2,0,36192
0,0,2,2,1,1,3169,1,1,0,29760
1,1,1,2,0,2,2314,2,2,2,89088
1,1,1,3,1,1,6257,2,2,1,43188
1,1,1,2,0,0,0,1,2,2,33492
0,1,2,1,0,2,4208,2,1,0,100512
0,0,2,2,1,4,0,2,2,2,71520
0,1,1,3,1,1,4335,1,1,1,32976
0,0,2,2,1,6,0,1,1,0,68652
0,1,1,1,1,6,4434,2,2,0,59568
1,1,2,1,0,7,0,2,1,0,59016
1,1,2,0,0,5,8632,1,2,2,52692
1,1,2,2,1,7,6830,1,2,2,64236
1,1,2,1,1,1,3340,2,2,1,63528
1,0,1,2,1,6,0,2,2,1,60132
1,1,2,2,1,6,6349,2,2,1,94284
1,1,2,1,0,7,6555,1,0,0,50964
1,0,1,3,1,0,2537,1,2,2,58068
0,1,2,2,1,8,3526,1,2,1,69900
0,0,2,3,1,4,2650,2,1,0,391416
1,1,2,2,1,6,7365,2,2,2,66456
0,1,1,3,1,1,5379,2,2,2,64368
1,1,1,2,0,5,0,2,2,0,54804
0,1,2,2,0,3,0,1,1,0,58920
1,0,1,3,0,5,0,2,1,1,63672
0,1,1,2,1,8,3260,2,0,2,111384
0,1,0,1,1,6,4155,2,2,2,72036
0,1,2,2,1,7,3143,2,2,2,55368
0,1,0,3,1,6,5839,2,2,1,61800
1,1,2,2,0,3,6646,2,1,0,212052
0,0,2,1,1,8,0,2,1,0,66672
0,1,1,1,0,1,6621,2,2,2,72492
0,0,0,2,1,5,0,2,1,0,54192
1,1,2,1,0,3,6004,2,2,2,58740
0,1,1,2,0,4,4285,2,2,1,68088
0,1,2,2,1,0,0,1,1,1,54756
0,1,2,0,1,3,2767,2,2,2,61464
1,0,2,3,1,6,0,2,1,2,46044
1,1,2,2,1,4,5335,1,1,0,48396
1,1,2,1,0,6,7337,2,2,2,98436
1,1,1,2,0,1,4249,2,2,0,67044
1,1,1,1,0,6,5788,2,0,2,179316
0,0,2,2,0,0,3449,2,2,0,92064
0,1,1,2,1,1,4232,1,1,0,34956
1,1,1,3,0,7,6969,1,2,1,34140
0,0,1,1,1,3,4145,2,1,2,70056
0,0,2,3,0,8,0,2,1,2,64848
0,1,1,2,1,3,5778,2,2,2,54792
0,1,2,3,0,1,5870,1,0,0,28488
1,0,2,2,1,6,7206,2,2,2,304752
0,0,1,3,0,7,0,2,1,0,53964
0,1,1,2,0,2,2708,1,1,0,33420
0,1,1,3,0,5,8918,1,2,1,34848
0,1,2,1,1,7,5748,2,2,1,73080
1,1,2,2,0,5,6159,1,2,0,32844
0,1,2,2,0,5,7891,2,2,1,43944
0,1,2,2,1,4,2530,2,2,0,60948
0,1,2,3,1,2,3888,2,2,2,302256
1,1,2,2,1,8,0,2,1,0,66432
0,0,1,2,0,8,2220,2,2,2,79380
1,0,2,2,1,3,0,1,2,2,32028
1,0,1,1,0,5,5490,2,2,2,106164
1,1,1,2,0,5,7473,1,2,1,40728
0,1,2,1,1,5,6141,1,2,2,31356
1,1,1,2,1,2,16458,1,0,0,64944
1,1,1,2,0,3,10199,1,2,0,61860
0,0,1,2,1,3,0,1,2,2,36060
0,0,2,3,1,8,0,2,2,2,69828
1,0,1,2,1,5,0,1,1,1,62364
1,1,2,1,1,1,3648,1,2,2,36744
0,1,2,2,0,2,6696,1,2,2,31932
0,1,2,1,1,3,3219,2,2,2,498648
1,0,2,3,0,0,2182,2,2,2,66576
1,0,1,2,1,3,0,1,2,2,94920
1,1,1,1,1,5,5971,1,2,2,33996
0,0,2,2,1,5,3424,2,2,2,97200
1,1,1,0,1,2,4042,2,2,2,64488
0,1,2,3,1,5,4461,2,2,2,97212
0,1,1,2,1,2,3143,2,2,0,264828
0,1,1,2,1,6,0,2,1,2,57948
1,1,2,2,1,7,4420,2,1,2,65592
1,1,1,1,0,5,2104,2,1,0,64944
0,1,1,2,1,4,4071,2,2,2,57600
0,1,2,1,0,7,4349,2,2,1,724068
1,0,2,2,1,0,0,1,2,1,52572
1,0,2,2,0,7,3678,2,2,2,308604
1,0,1,2,1,8,2315,2,2,0,51420
1,1,1,1,1,6,7573,2,2,1,207672
0,1,2,2,1,7,2786,1,1,2,34704
1,1,2,3,0,1,16338,2,2,2,167520
0,1,1,2,1,2,5942,1,2,0,35196
0,0,1,3,1,3,2954,2,2,2,94248
0,1,1,2,1,5,5362,2,0,0,106272
1,0,2,2,1,7,2341,2,2,1,102624
1,1,2,1,0,6,6026,2,2,2,158724
0,1,1,2,1,8,3663,1,2,1,37236
0,0,1,3,1,7,4480,2,2,2,88140
1,0,1,2,1,8,0,2,1,2,68880
0,1,2,1,1,5,4533,2,2,1,248148
1,0,2,2,0,4,0,2,2,0,70008
1,0,1,2,1,5,7024,1,1,0,39108
0,1,1,2,0,5,2604,2,2,2,68928
0,1,1,2,1,8,5914,2,2,1,68664
0,0,1,2,1,0,0,2,2,0,67044
1,1,2,1,1,3,0,2,0,0,46860
0,1,2,3,1,6,8707,2,1,1,92256
1,0,1,2,0,1,0,2,2,2,63972
0,1,1,2,1,5,5420,2,2,0,100740
0,1,2,1,1,4,2852,2,1,2,72360
0,1,2,1,0,1,6767,2,0,2,96732
1,0,1,2,1,6,2189,2,2,2,56484
0,1,1,2,0,4,4143,1,2,2,32088
0,0,1,2,1,5,0,1,0,2,37656
1,1,1,2,0,6,3356,2,2,2,61932
0,1,2,1,1,2,10140,1,2,2,277584
1,1,1,2,0,5,3989,2,1,2,226968
1,1,1,2,1,5,0,2,2,2,55488
0,1,1,2,1,6,6738,2,2,2,61248
0,1,2,3,0,6,3830,2,1,0,57456
1,1,1,1,1,5,5467,2,2,2,61140
0,1,2,1,1,7,4133,2,1,2,63096
0,1,1,2,1,2,0,1,2,2,33504
1,1,2,2,1,1,7745,1,2,1,374880
0,1,1,1,0,2,8039,2,2,2,67008
0,1,2,2,0,5,10564,2,2,1,68988
1,0,1,2,0,2,3741,1,1,2,70188
1,0,1,2,1,6,0,2,2,2,67176
1,1,2,2,1,1,2768,1,2,0,30300
0,1,2,2,0,7,6010,2,2,2,350736
0,1,2,1,1,8,3798,2,2,0,97356
1,1,1,3,1,4,0,1,2,2,52908
0,0,1,2,1,7,2461,2,1,1,71700
0,1,1,2,0,1,8394,2,0,2,91584
1,1,1,3,1,4,5690,2,2,0,286608
1,0,2,1,1,3,6206,2,2,1,62916
0,1,1,1,1,8,4394,1,2,0,30048
0,0,2,2,1,1,0,1,1,2,35556
1,1,2,1,1,2,11433,2,2,0,170184
1,0,2,2,1,1,5145,2,2,1,70008
0,1,2,3,1,3,0,2,1,2,31764
0,1,2,1,0,6,5482,2,1,2,490980
0,1,2,1,1,4,7379,2,2,2,294108
0,1,1,1,0,8,5834,2,2,0,99192
1,1,1,2,0,3,10018,2,0,2,81204
1,1,2,3,1,8,0,1,1,0,37932
0,1,1,2,1,6,2102,2,2,1,114804
0,1,1,2,1,6,0,1,0,2,33516
0,1,1,1,0,3,4108,2,0,2,107424
0,0,2,2,0,2,6965,2,1,0,130680
0,0,1,2,0,1,2626,2,2,2,34464
0,1,2,1,1,7,4120,2,0,2,64008
0,1,2,1,1,6,6426,1,0,2,43368
0,1,1,2,1,2,2073,1,2,2,33456
1,0,1,3,0,5,0,2,1,2,95004
0,1,1,2,0,6,0,2,1,2,29856
1,1,2,2,1,2,2776,2,2,0,47892
0,1,1,2,1,7,6873,2,2,2,113520
0,0,2,2,0,6,2573,2,1,2,98340
1,0,1,2,0,5,3670,2,1,2,46488
1,1,1,2,0,1,5105,2,2,2,67692
0,1,2,2,1,6,3967,1,2,0,32988
0,1,1,2,1,7,5610,1,2,0,64632
0,1,1,2,1,2,2745,1,2,2,32904
1,0,1,3,0,5,0,1,2,0,34656
0,1,1,1,0,6,4865,2,2,2,50808
0,1,2,1,1,8,4298,2,1,1,75108
1,1,1,1,0,6,3831,2,2,2,71220
1,1,1,2,1,7,5062,1,2,2,60372
0,1,1,3,1,6,7571,2,2,1,99204
0,1,1,2,1,1,3554,1,2,2,31524
0,1,2,3,1,3,4017,2,2,0,68940
1,1,1,1,1,5,2661,1,0,1,58956
1,1,1,3,0,1,6844,2,1,0,56340
0,0,2,2,1,4,0,1,2,2,31344
1,1,1,3,0,0,2513,2,2,2,194940
1,1,1,1,0,3,3582,2,1,2,63924
0,1,2,2,0,3,12675,2,1,2,76968
0,1,1,3,1,8,4466,2,2,0,105144
0,0,1,2,1,5,0,2,2,2,63372
1,1,1,2,0,0,6004,2,0,2,298356
0,1,1,2,1,6,6398,2,2,2,362376
1,0,1,2,0,5,0,2,1,2,66624
0,1,2,3,1,1,6260,1,2,2,46860
1,1,2,2,1,0,5202,2,2,2,57648
0,1,2,2,1,5,4650,2,2,2,30564
0,1,1,2,0,4,14487,2,2,2,108972
0,1,1,1,0,6,4078,2,2,2,89976
0,1,1,0,0,2,3569,2,1,2,66024
1,0,2,2,0,0,0,2,1,1,60072
0,0,2,2,1,6,4161,2,2,1,75048
0,1,1,1,1,6,3627,2,2,2,65340
0,1,2,2,0,8,3815,2,1,2,72852
0,0,2,3,1,5,3279,1,1,2,68532
0,1,2,1,0,0,3698,2,2,2,63672
0,1,2,2,0,8,4323,2,2,2,235836
1,0,1,2,1,0,0,1,2,1,64788
1,0,1,1,1,4,0,1,1,2,41112
1,1,1,2,1,6,0,2,2,0,374148
1,0,1,2,1,2,0,2,1,2,73704
1,0,1,2,1,6,2303,2,1,1,32484
1,1,1,2,0,5,7125,2,2,1,161376
0,0,0,1,0,1,3343,2,1,0,110220
0,1,1,1,1,4,6147,2,1,2,170820
1,1,1,2,1,6,2576,1,2,2,62676
0,1,1,3,1,3,6126,2,2,2,56796
0,0,1,3,0,4,0,1,2,2,32184
1,1,1,2,1,7,0,2,2,1,168480
0,1,2,2,1,8,10215,2,2,2,258324
1,1,2,2,0,6,5854,2,2,1,95088
0,1,1,1,0,5,3791,2,0,0,66336
1,1,1,2,0,6,12304,2,2,0,53604
1,1,1,2,1,3,6393,2,2,2,64716
1,1,2,1,1,5,2532,2,2,2,102528
1,0,1,3,1,3,0,1,2,2,31920
1,1,1,2,1,2,7231,2,2,2,75480
0,1,1,1,0,2,3928,2,2,2,218772
0,1,1,3,0,5,12438,2,2,2,556992
0,0,1,2,1,2,2401,1,2,2,41340
0,1,2,2,0,2,0,1,2,0,35916
0,0,2,2,1,1,0,1,2,2,31236
1,1,1,3,1,6,6208,1,2,0,35700
1,1,2,2,0,4,5229,2,2,2,352560
1,1,1,1,1,8,4001,2,1,0,76068
0,1,1,2,1,1,3630,1,1,0,31980
1,1,2,2,0,0,2642,2,1,2,67944
0,0,1,2,0,7,0,1,2,2,29784
0,0,2,2,0,7,0,2,2,0,99312
0,1,2,2,1,7,0,2,1,2,33684
0,1,0,3,1,8,0,1,1,1,69504
1,1,1,2,0,4,8802,2,2,0,59484
0,1,1,2,0,6,6393,2,0,2,112380
0,1,2,1,0,7,10522,2,1,2,63984
0,1,2,3,1,1,4183,2,2,2,100632
0,1,1,1,0,7,4018,2,2,0,112260
0,0,2,2,0,2,3706,2,2,1,58392
1,1,2,1,0,8,3848,1,2,0,31368
1,0,1,2,0,7,0,1,1,2,56340
0,1,2,2,0,7,3939,2,1,1,58044
0,1,1,3,0,4,5630,2,1,2,63864
0,1,2,3,1,2,3513,2,2,0,108972
1,1,1,1,0,4,5869,2,2,0,63504
1,1,1,3,0,2,3044,2,2,1,47700
0,1,2,3,0,3,4065,2,2,2,470760
1,1,1,1,0,0,3480,2,2,2,54540
0,1,2,2,1,7,5065,1,2,1,31788
0,1,2,2,1,3,3919,2,1,0,58164
0,1,1,2,0,5,3766,2,2,1,92856
1,0,1,1,1,5,2627,2,1,0,68592
0,1,2,2,0,3,3097,1,1,0,31704
1,1,1,1,0,5,3802,2,2,2,111096
1,1,1,2,1,8,2794,2,1,2,67596
1,1,2,2,1,6,2148,1,2,1,53832
0,1,2,3,1,0,2124,1,2,0,63276
0,0,2,2,0,4,2403,1,2,0,48648
0,1,2,1,1,4,0,2,2,2,89256
0,1,2,2,1,0,4011,2,2,0,62916
1,1,1,1,1,8,0,2,1,2,68520
0,1,1,2,1,6,3939,2,2,0,59448
0,1,1,2,1,7,5653,2,2,1,136800
0,1,1,2,0,8,2355,1,0,0,63036
1,1,1,1,1,7,5263,2,1,2,65376
1,0,1,3,0,3,0,2,1,2,72228
0,1,2,2,1,6,5870,2,2,2,61968
0,1,2,2,1,5,8428,2,2,2,109836
0,1,1,1,0,4,8408,2,1,0,318732
1,1,1,2,0,5,10244,2,2,2,93816
1,1,1,1,1,6,5631,2,2,2,67620
1,1,2,2,0,4,4912,2,1,2,66828
1,1,1,2,0,6,7241,1,0,1,36084
1,0,1,2,0,0,4436,2,2,1,63648
1,1,2,2,1,6,0,2,1,1,92688
0,1,1,1,0,7,6716,2,2,0,148680
0,1,2,2,1,8,3527,2,1,0,75960
0,0,1,1,1,6,2465,2,2,2,109488
1,1,2,1,0,7,3772,1,2,2,34224
0,1,2,1,1,5,0,1,1,0,45756
0,0,2,2,1,7,2605,1,1,0,50700
1,1,1,1,0,8,2847,2,1,0,66432
0,1,1,2,1,4,4229,2,2,2,215832
0,1,2,2,1,6,4262,2,2,1,64260
1,1,1,2,0,4,3903,1,2,0,30948
0,1,2,1,1,7,6610,2,2,1,104196
1,1,1,1,0,1,9670,2,2,0,106896
0,1,1,3,0,0,3720,1,2,2,29892
0,1,2,1,1,8,5347,1,2,2,61152
0,1,2,0,1,3,5358,2,2,2,70332
0,1,1,2,0,8,9297,2,2,2,63888
0,1,2,2,1,3,11191,2,2,2,60540
1,0,1,2,0,2,0,1,1,0,33792
0,0,2,2,1,8,3087,1,1,1,42300
0,1,2,2,1,8,3392,2,2,1,67416
0,1,2,1,1,7,5509,1,2,1,31188
1,1,2,3,0,6,5645,2,2,2,148740
0,1,1,2,1,5,3753,2,1,2,111204
1,1,2,2,1,8,5757,1,2,2,33132
1,1,2,1,1,6,0,2,1,2,67032
0,1,2,1,0,6,5231,2,2,1,63936
1,0,2,3,1,5,0,1,1,1,65904
0,0,1,2,1,4,7361,2,2,0,62292
0,1,1,2,0,3,3144,2,1,2,59892
0,1,1,2,0,4,6750,2,2,2,71460
0,0,1,2,1,5,0,1,1,1,50076
1,1,2,2,0,5,3408,1,1,0,33360
0,1,2,3,1,5,2288,2,2,0,70524
0,0,2,2,0,7,2508,2,1,0,162060
0,1,2,2,0,3,3652,2,1,0,73716
0,0,2,3,0,4,0,2,0,2,108708
1,1,1,2,0,1,4258,2,2,1,72552
0,1,1,2,0,6,4575,2,2,2,71208
0,0,2,2,1,2,0,2,2,2,103968
1,0,1,1,1,4,4304,2,0,2,63528
0,1,2,1,1,6,4790,1,0,0,39192
0,0,1,2,1,8,2824,2,1,2,111072
1,1,1,2,1,5,4567,2,1,2,58776
0,0,2,2,0,6,3248,1,2,0,62268
0,1,1,1,1,6,15624,2,2,1,499032
0,0,1,3,0,6,5011,1,2,0,35772
0,1,2,2,0,5,3506,2,2,1,90072
1,1,2,2,1,1,7200,2,1,2,74112
0,1,1,1,0,2,3402,2,2,2,119784
1,0,2,1,1,3,2407,2,2,2,98148
1,1,1,2,1,2,5863,1,1,2,59040
0,0,2,3,1,4,3035,2,2,1,88272
0,0,1,2,0,3,10674,2,2,2,101160
1,1,1,1,0,4,5888,1,2,0,48084
1,1,2,2,1,3,3786,2,2,0,87696
0,0,2,2,1,3,0,1,0,2,33612
1,1,1,2,0,5,4049,2,2,2,68976
1,0,2,3,1,1,0,2,2,0,72336
0,1,1,1,1,2,8162,1,2,2,31548
0,1,2,1,0,3,6776,2,2,2,646872
1,0,1,3,1,4,0,2,2,1,116340
0,1,2,2,0,1,8210,2,2,1,65124
0,1,1,2,1,6,7167,2,2,2,103416
0,1,2,2,1,4,6216,2,1,0,54984
1,0,0,1,0,1,6749,2,0,2,75600
0,1,1,1,1,4,3549,2,2,2,70800
1,1,2,2,0,1,6904,1,0,2,34284
1,1,2,3,1,5,5743,2,2,2,87024
1,1,0,2,0,5,2234,1,2,1,66636
0,0,1,2,1,4,0,1,2,2,37464
1,0,2,2,0,4,2138,2,0,2,106608
0,0,2,3,1,5,0,1,2,2,58908
1,0,1,1,0,4,6750,1,2,0,64308
0,1,2,1,1,2,7109,2,2,2,228144
0,1,2,2,1,4,3691,2,2,2,60984
0,1,1,3,1,7,0,2,2,0,103332
0,1,2,1,0,6,5932,2,1,0,74496
1,1,1,2,1,6,4001,2,2,0,64056
1,1,2,2,0,1,6253,2,2,2,367716
0,1,1,2,1,7,3912,1,2,1,47160
1,1,1,1,0,4,7048,1,2,2,44616
0,1,2,0,1,6,4519,2,2,2,60840
0,1,1,2,1,3,6211,1,2,1,60312
0,0,2,2,1,4,0,2,2,0,63624
0,0,1,2,0,6,0,1,2,0,30024
1,0,1,2,1,5,2454,2,2,1,63108
0,1,2,2,1,0,5488,1,2,0,50976
0,1,2,2,1,6,6085,1,2,0,102204
0,0,1,2,1,2,4204,2,2,2,63060
1,0,2,1,1,8,0,2,1,0,74328
0,1,1,2,1,4,0,1,2,2,54168
0,1,2,2,0,7,4463,2,1,0,114972
1,1,1,2,0,2,5683,2,2,2,67392
0,0,0,2,1,8,5161,1,1,2,35520
0,0,1,2,1,3,0,1,2,2,35124
0,1,1,2,1,2,0,2,0,1,96780
0,1,1,3,1,8,2371,2,2,2,65544
1,1,1,3,1,1,5750,2,0,2,372384
1,1,2,2,1,4,4104,2,2,1,62448
0,1,0,3,0,3,8463,2,2,1,576972
1,1,2,2,1,5,0,2,2,1,67044
1,1,1,1,0,8,11548,2,0,2,61500
0,1,2,3,1,5,6009,2,2,2,53796
0,0,1,3,0,4,0,1,2,2,31164
0,1,1,3,0,8,6176,2,2,2,96708
1,1,1,2,1,5,2980,1,2,2,37608
0,1,2,3,1,6,5535,1,2,1,33756
1,1,1,2,1,1,2410,1,2,2,109416
1,0,2,2,0,4,2549,2,1,2,100392
0,1,1,2,0,2,4271,2,2,2,59700
1,1,2,3,0,4,7292,2,2,2,69840
1,0,2,2,0,7,9748,2,0,1,106332
0,1,2,2,1,1,2423,1,2,2,35448
0,1,2,1,0,2,8990,2,2,2,99360
0,0,1,2,0,5,4838,1,0,0,30168
0,0,1,2,1,5,3249,2,2,2,69792
1,1,1,2,0,6,4240,2,2,1,62892
1,1,2,2,1,7,2900,1,1,1,68820
0,1,1,2,1,6,5466,1,2,1,64236
1,1,2,2,0,0,3400,2,2,2,69756
1,0,1,2,1,5,2555,2,0,2,115524
0,1,2,2,1,7,0,1,0,1,37488
0,1,2,2,1,1,4177,1,2,2,37404
0,1,2,2,0,6,2595,1,2,1,63096
1,1,2,1,0,2,7139,2,2,2,102780
1,1,1,1,0,1,5010,1,2,1,43380
1,1,2,2,1,6,3541,2,2,2,71952
0,1,1,2,1,5,3253,2,1,1,58932
1,1,1,3,0,6,4037,1,2,0,38040
1,1,1,2,1,2,2856,1,2,1,44832
1,1,2,2,1,3,6649,2,2,2,66468
0,1,1,2,1,6,3782,1,2,2,38004
0,1,2,1,1,7,4123,1,2,2,30900
1,0,2,1,1,7,4099,2,2,0,100344
0,1,2,2,1,7,7177,2,2,2,56328
1,0,1,2,0,6,0,2,2,2,67200
0,0,1,2,0,5,2056,2,2,0,63432
1,1,1,2,0,7,5718,2,2,2,49416
0,1,2,3,1,7,0,1,2,1,71868
0,1,1,1,1,5,4359,2,2,0,64368
0,1,1,3,0,6,0,2,1,2,61164
1,0,2,2,1,5,2195,2,0,2,67596
1,1,2,1,0,4,5750,2,2,0,160116
1,0,1,2,1,5,0,1,2,0,53844
1,1,1,1,1,6,0,2,1,2,61896
0,1,1,2,1,7,3873,1,2,2,65916
1,1,2,2,0,4,6189,1,2,1,31284
1,1,2,2,0,6,0,1,2,2,31008
0,1,1,2,0,4,0,1,2,2,29292
0,0,2,2,1,6,0,2,2,1,175476
0,1,1,1,0,8,3989,2,1,2,64620
1,1,1,0,0,4,3858,2,2,2,100116
0,1,2,1,1,1,5011,1,1,0,31620
0,1,1,2,1,5,20742,2,1,0,295968
1,1,2,2,0,5,5667,1,2,1,33276
0,0,2,2,1,5,2263,1,2,2,62172
0,0,1,2,1,7,2209,1,2,1,31656
0,1,1,2,0,7,3082,1,1,1,67860
0,1,2,2,0,2,4106,2,2,1,411960
0,0,2,2,0,5,7638,2,2,2,31176
0,1,1,2,1,6,3862,1,2,2,33120
0,1,1,1,1,3,3782,2,1,2,70728
1,1,1,1,0,3,4653,2,2,0,341004
1,1,1,0,0,5,3855,1,2,1,29652
0,1,1,2,1,5,5383,2,0,1,67152
0,0,1,1,0,5,2432,2,2,1,192564
0,1,1,3,1,5,6007,1,2,0,33696
1,0,1,2,0,6,2490,2,1,2,56832
0,0,2,3,0,7,2300,1,2,0,34296
1,1,2,2,0,8,9479,2,2,2,57660
1,1,1,3,0,1,5107,2,2,2,100356
0,1,1,3,1,1,5861,1,2,1,32448
1,1,1,1,0,3,10549,2,2,2,172344
1,0,1,2,1,6,2783,1,2,2,54768
1,0,2,3,0,6,9628,2,1,2,106260
1,1,2,1,1,6,4292,2,1,2,64608
0,1,1,2,1,8,0,1,2,2,33744
1,1,2,2,1,3,0,2,2,2,99240
0,0,2,2,0,6,0,2,2,2,29976
0,0,1,2,1,7,0,2,2,2,62352
1,1,2,3,1,6,2018,2,2,0,447528
0,0,2,3,1,5,0,1,0,2,53868
1,0,1,2,0,6,2504,1,1,2,31560
1,1,1,2,0,1,3841,1,2,2,49920
0,1,2,1,1,7,2812,1,1,2,48972
0,1,2,2,0,7,11634,2,2,1,189060
1,1,1,2,0,1,2552,2,2,2,63156
1,0,1,3,1,5,0,1,0,0,32964
1,1,1,1,0,5,5517,2,1,0,72564
1,1,2,2,0,6,6869,2,2,2,98760
1,1,2,3,0,1,2289,2,2,1,64332
0,1,2,2,1,3,5914,1,1,1,101352
0,1,1,3,0,1,5442,2,2,2,68460
0,1,1,2,1,3,16116,2,2,2,107304
1,1,2,1,1,6,6278,2,1,2,98628
1,1,1,0,0,7,7317,2,2,2,264264
1,0,1,2,1,1,0,1,2,1,31092
1,1,1,1,0,5,7647,2,2,2,215112
1,1,2,2,0,6,3485,1,2,2,33924
0,0,1,2,1,5,0,2,1,2,62040
0,0,2,2,1,4,0,1,2,1,32436
0,1,2,1,0,5,4110,2,1,1,336204
1,1,1,1,1,2,4090,2,2,2,437436
1,1,1,1,0,7,6431,2,2,0,66720
0,1,2,2,1,6,5657,1,1,0,67596
1,0,1,2,1,7,0,1,2,2,29472
1,1,2,2,0,2,5812,2,2,0,89328
1,1,2,1,1,6,4810,2,2,0,32172
0,1,2,1,0,6,4822,2,1,0,65124
0,1,2,2,1,1,3405,2,2,2,143244
0,1,1,2,1,7,3292,2,2,2,60984
1,0,1,1,0,6,5850,1,2,1,31992
1,0,2,3,1,5,0,1,1,2,32460
0,1,1,1,1,5,9865,2,2,2,68304
0,1,1,2,1,5,8881,1,2,2,46980
0,0,2,2,1,6,2403,2,2,1,71232
0,1,2,1,0,5,5729,2,2,2,170124
0,1,2,1,1,2,7102,1,2,2,40500
1,1,2,2,0,5,4238,2,2,2,66888
1,1,2,2,1,2,4576,1,0,0,34656
0,1,0,2,0,5,6589,2,2,1,96288
0,1,1,3,1,0,2096,1,1,0,35112
1,1,1,2,1,3,6477,2,2,2,65772
0,0,2,3,1,6,0,2,2,1,320364
1,1,1,2,1,4,0,2,0,1,105600
1,1,2,2,0,1,6002,1,2,2,64740
0,1,0,2,1,2,3376,2,2,2,109212
0,1,2,2,0,5,7267,1,2,2,31560
1,1,2,1,0,2,8007,2,1,2,92496
1,1,1,2,0,6,9613,2,2,2,92412
1,1,2,2,1,0,8583,2,2,1,65448
1,1,2,2,0,7,10647,2,2,2,496200
0,1,2,2,1,6,5603,1,2,0,38256
1,0,1,2,0,5,0,1,2,1,63048
1,1,1,2,0,7,5178,2,0,2,93732
0,1,2,2,1,6,4008,2,2,0,292572
0,1,1,2,0,6,5024,2,2,2,171768
0,1,2,2,1,6,0,2,2,1,67440
0,1,2,1,0,1,15375,2,2,0,180264
1,1,1,1,1,7,0,1,1,0,55248
0,0,1,2,1,0,0,1,0,0,55344
1,1,2,2,0,3,0,1,2,2,34116
0,0,2,2,1,1,0,2,1,1,102756
0,1,1,2,1,6,0,2,1,0,46944
0,1,2,2,0,8,2327,1,1,2,34176
